celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,is_withdrew,is_controversial,contestants,weeks,judges,voting_method,is_allstar,active_weeks,week1_total,week1_avg,week2_total,week2_avg,week3_total,week3_avg,week4_total,week4_avg,week5_total,week5_avg,week6_total,week6_avg,week7_total,week7_avg,week8_total,week8_avg,week9_total,week9_avg,week10_total,week10_avg,week11_total,week11_avg,overall_avg_score,elimination_week,is_finalist,final_rank
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,False,False,15,10,4,rank,False,10,24.0,6.0,24.0,6.0,18.0,6.0,29.0,7.25,32.0,8.0,36.0,9.0,36.0,9.0,38.0,9.5,35.5,8.875,38.0,9.5,0.0,,7.961538461538462,,True,3.0
Melanie C,Gleb Savchenko,Singer/Rapper,Non-US,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,15,10,4,rank,False,5,27.0,6.75,30.0,7.5,22.0,7.333333333333333,33.0,8.25,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.7894736842105265,5.0,False,
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,15,10,4,rank,False,8,22.0,5.5,27.0,6.75,20.0,6.666666666666667,32.5,8.125,34.0,8.5,38.0,9.5,38.0,9.5,32.0,8.0,0.0,0.0,0.0,0.0,0.0,,7.854838709677419,8.0,False,
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,15,10,4,rank,False,8,25.0,6.25,27.0,6.75,24.0,8.0,35.0,8.75,36.0,9.0,36.0,9.0,42.0,10.5,36.0,9.0,0.0,0.0,0.0,0.0,0.0,,8.419354838709678,8.0,False,
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,False,False,15,10,4,rank,False,10,29.0,7.25,31.0,7.75,24.0,8.0,35.0,8.75,40.0,10.0,40.0,10.0,39.0,9.75,41.0,10.25,40.0,10.0,40.0,10.0,0.0,,9.205128205128204,,True,2.0
Christine Chiu,Pasha Pashkov,TV Personality,Non-US,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,15,10,4,rank,False,3,25.0,6.25,24.0,6.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.363636363636363,3.0,False,
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,15,10,4,rank,False,6,26.0,6.5,24.0,6.0,21.0,7.0,29.5,7.375,36.0,9.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.326086956521739,6.0,False,
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,False,False,15,10,4,rank,False,10,28.0,7.0,32.0,8.0,24.0,8.0,34.0,8.5,39.0,9.75,38.0,9.5,34.0,8.5,42.0,10.5,39.5,9.875,39.0,9.75,0.0,,8.961538461538462,,False,
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,1,18.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.5,1.0,False,
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,3,21.0,5.25,21.0,5.25,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.5,3.0,False,
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,True,False,16,10,4,rank,False,5,28.0,7.0,28.0,7.0,28.0,7.0,32.0,8.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.8,-1.0,False,
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,5,23.0,5.75,24.0,6.0,29.0,7.25,28.0,7.0,35.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.95,5.0,False,
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,9,21.0,5.25,30.0,7.5,27.0,6.75,28.0,7.0,36.0,9.0,34.0,8.5,39.0,9.75,39.0,9.75,32.5,8.125,0.0,0.0,0.0,,7.958333333333333,9.0,False,
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,9,27.0,6.75,29.0,7.25,31.0,7.75,29.0,7.25,33.5,8.375,34.0,8.5,36.5,9.125,39.0,9.75,34.5,8.625,0.0,0.0,0.0,,8.152777777777779,9.0,False,
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,False,False,16,10,4,rank,False,10,29.0,7.25,32.0,8.0,33.0,8.25,36.0,9.0,41.0,10.25,34.0,8.5,38.0,9.5,45.0,11.25,36.5,9.125,38.0,9.5,0.0,,9.0625,,True,3.0
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,4,20.0,5.0,26.0,6.5,25.0,6.25,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,4.0,False,
Jessie James Decker,Alan Bersten,Singer/Rapper,Non-US,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,6,20.0,5.0,25.0,6.25,26.0,6.5,31.0,7.75,36.0,9.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.083333333333333,6.0,False,
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,7,26.0,6.5,27.0,6.75,29.0,7.25,34.0,8.5,35.5,8.875,34.0,8.5,34.5,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.857142857142857,7.0,False,
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,8,24.0,6.0,28.0,7.0,32.0,8.0,34.0,8.5,39.0,9.75,36.0,9.0,35.0,8.75,35.0,8.75,0.0,0.0,0.0,0.0,0.0,,8.21875,8.0,False,
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,False,False,16,10,4,rank,False,10,32.0,8.0,32.0,8.0,33.0,8.25,36.0,9.0,42.0,10.5,40.0,10.0,39.0,9.75,45.0,11.25,40.0,10.0,40.0,10.0,0.0,,9.475,,True,1.0
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,2,20.0,5.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.375,2.0,False,
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,16,10,4,rank,False,8,17.0,4.25,27.0,6.75,23.0,5.75,29.0,7.25,31.0,7.75,28.0,7.0,31.5,7.875,29.0,7.25,0.0,0.0,0.0,0.0,0.0,,6.734375,8.0,False,
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,False,False,16,10,4,rank,False,10,28.0,7.0,28.0,7.0,30.0,7.5,32.0,8.0,38.5,9.625,36.0,9.0,36.5,9.125,42.0,10.5,36.5,9.125,38.0,9.5,0.0,,8.6375,,False,
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,False,False,16,10,4,rank,False,10,28.0,7.0,32.0,8.0,33.0,8.25,36.0,9.0,41.0,10.25,37.0,9.25,35.5,8.875,40.0,10.0,40.0,10.0,40.0,10.0,0.0,,9.0625,,True,2.0
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,2,15.0,5.0,16.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,2.0,False,
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,5,17.0,5.666666666666667,18.0,6.0,26.0,6.5,21.0,7.0,22.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,False,
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,8,16.0,5.333333333333333,15.0,5.0,25.0,6.25,18.0,6.0,24.0,8.0,32.0,8.0,32.5,8.125,35.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,7.053571428571429,8.0,False,
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,False,False,14,11,4,rank,False,11,13.0,4.333333333333333,19.0,6.333333333333333,24.0,6.0,18.0,6.0,21.0,7.0,31.0,7.75,35.0,8.75,36.0,9.0,32.0,8.0,25.5,8.5,26.5,8.833333333333334,7.394736842105263,,False,
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,False,False,14,11,4,rank,False,11,18.0,6.0,24.0,8.0,32.0,8.0,27.0,9.0,28.0,9.333333333333334,42.0,10.5,37.0,9.25,40.0,10.0,41.0,10.25,30.0,10.0,30.0,10.0,9.18421052631579,,True,1.0
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,4,18.0,6.0,15.0,5.0,22.0,5.5,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.846153846153846,4.0,False,
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,1,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,False,
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,3,12.0,4.0,18.0,6.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,False,
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,False,False,14,11,4,rank,False,11,21.0,7.0,24.0,8.0,34.0,8.5,24.0,8.0,27.0,9.0,39.0,9.75,36.0,9.0,33.0,8.25,43.0,10.75,28.5,9.5,30.0,10.0,8.93421052631579,,True,2.0
Lele Pons,Brandon Armstrong,Social Media Personality,Non-US,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,7,19.0,6.333333333333333,21.0,7.0,27.0,6.75,22.0,7.333333333333333,24.0,8.0,37.0,9.25,36.5,9.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.770833333333333,7.0,False,
Harry Jowsey,Rylee Arnold,TV Personality,Non-US,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,9,12.0,4.0,15.0,5.0,24.0,6.0,21.0,7.0,18.0,6.0,29.0,7.25,32.0,8.0,28.0,7.0,30.0,7.5,0.0,0.0,0.0,0.0,6.53125,9.0,False,
Mauricio Umansky,Emma Slater,TV Personality,Non-US,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,14,11,4,rank,False,6,15.0,5.0,12.0,4.0,23.0,5.75,19.0,6.333333333333333,24.0,8.0,33.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.0,False,
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,False,False,14,11,4,rank,False,11,22.0,7.333333333333333,21.0,7.0,32.0,8.0,24.0,8.0,28.0,9.333333333333334,38.0,9.5,36.0,9.0,39.0,9.75,38.0,9.5,29.5,9.833333333333334,29.5,9.833333333333334,8.868421052631579,,False,
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,False,False,14,11,4,rank,False,11,21.0,7.0,20.0,6.666666666666667,34.0,8.5,25.0,8.333333333333334,24.0,8.0,41.0,10.25,37.0,9.25,42.0,10.5,37.0,9.25,29.0,9.666666666666666,29.5,9.833333333333334,8.93421052631579,,True,3.0
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,6.0,6.0,5.0,,7.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,False,False,13,9,4,rank,False,2,17.0,5.666666666666667,19.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,6.0,2.0,False,
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,5.0,5.0,5.0,,6.0,4.0,5.0,,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,False,False,13,9,4,rank,False,3,15.0,5.0,15.0,5.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.3,3.0,False,
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,6.0,5.0,5.0,,6.0,4.0,5.0,,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,False,False,13,9,4,rank,False,3,16.0,5.333333333333333,15.0,5.0,21.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,5.2,3.0,False,
