celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,judge_scores,total_score,avg_score,min_score,max_score,num_judges,score_std,judge_rank,contestants_this_week,judge_score_pct,is_last_week,is_eliminated,judge_rank_pct,score_vs_week_avg,score_vs_week_max,cumulative_avg_score,actual_voting_method,is_controversial
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,3,"[9.0, 9.0, 8.5, 8.5]",35.0,8.75,8.5,9.0,4,0.25,1.0,11,11.0062893081761,False,False,0.09090909090909091,6.09090909090909,0.0,21.5,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,4,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,1.0,9,12.244897959183673,False,False,0.1111111111111111,3.3333333333333357,0.0,26.0,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,5,"[8.5, 8.5, 9.0]",26.0,8.666666666666666,8.5,9.0,3,0.23570226039551584,2.0,8,12.871287128712872,False,False,0.25,0.75,1.0,28.5,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,6,"[11.0, 10.0, 11.0]",32.0,10.666666666666666,10.0,11.0,3,0.4714045207910317,1.0,7,15.53398058252427,False,False,0.14285714285714285,2.571428571428573,0.0,28.0,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,7,"[9.0, 9.5, 9.0]",27.5,9.166666666666666,9.0,9.5,3,0.23570226039551584,2.0,6,17.1875,False,False,0.3333333333333333,0.8333333333333321,2.5,28.666666666666668,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,8,"[9.5, 10.0, 9.5]",29.0,9.666666666666666,9.5,10.0,3,0.23570226039551584,1.0,5,20.714285714285715,False,False,0.2,1.0,0.0,28.5,rank,False
Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,9,"[9.5, 10.0, 10.0]",29.5,9.833333333333334,9.5,10.0,3,0.23570226039551584,2.0,5,20.274914089347078,True,False,0.4,0.3999999999999986,0.5,28.5625,rank,False
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,1,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,6.0,13,7.6923076923076925,False,False,0.46153846153846156,0.0,4.0,,rank,False
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,13,8.13953488372093,False,False,0.38461538461538464,1.1538461538461533,3.0,19.0,rank,False
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,3,"[7.5, 7.5, 6.0, 7.0]",28.0,7.0,6.0,7.5,4,0.6123724356957945,7.0,11,8.80503144654088,False,False,0.6363636363636364,-0.9090909090909101,7.0,20.0,rank,False
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,4,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,4.0,9,10.884353741496598,False,False,0.4444444444444444,-0.6666666666666643,4.0,22.666666666666668,rank,False
Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,8,11.881188118811881,True,True,0.75,-1.25,3.0,25.0,rank,False
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,1,"[6.0, 5.0, 5.0]",16.0,5.333333333333333,5.0,6.0,3,0.4714045207910317,12.0,13,6.477732793522267,False,False,0.9230769230769231,-3.0,7.0,,rank,False
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,2,"[6.0, 4.0, 5.0]",15.0,5.0,4.0,6.0,3,0.816496580927726,12.0,13,5.813953488372093,False,False,0.9230769230769231,-4.846153846153847,9.0,16.0,rank,False
Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,3,"[6.0, 5.0, 5.0, 5.0]",21.0,5.25,5.0,6.0,4,0.4330127018922193,11.0,11,6.60377358490566,True,True,1.0,-7.90909090909091,14.0,15.5,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,1,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,3.0,13,8.502024291497975,False,False,0.23076923076923078,2.0,2.0,,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,2,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,2.0,13,8.527131782945736,False,False,0.15384615384615385,2.1538461538461533,2.0,21.0,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,3,"[8.0, 8.0, 7.5, 7.5]",31.0,7.75,7.5,8.0,4,0.25,3.0,11,9.748427672955975,False,False,0.2727272727272727,2.09090909090909,4.0,21.5,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,4,"[8.0, 9.0, 8.0, 8.0]",33.0,8.25,8.0,9.0,4,0.4330127018922193,3.0,9,11.224489795918368,False,False,0.3333333333333333,0.3333333333333357,3.0,24.666666666666668,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,5,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,6.0,8,11.881188118811881,False,False,0.75,-1.25,3.0,26.75,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,6,"[10.0, 9.0, 9.0]",28.0,9.333333333333334,9.0,10.0,3,0.4714045207910317,5.0,7,13.592233009708737,False,False,0.7142857142857143,-1.428571428571427,4.0,26.2,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,7,"[9.5, 9.0, 8.5]",27.0,9.0,8.5,9.5,3,0.408248290463863,3.0,6,16.875,False,False,0.5,0.33333333333333215,3.0,26.5,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,8,"[9.0, 8.5, 9.0]",26.5,8.833333333333334,8.5,9.0,3,0.23570226039551584,5.0,5,18.928571428571427,False,False,1.0,-1.5,2.5,26.571428571428573,rank,False
Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,9,"[10.0, 9.5, 10.0]",29.5,9.833333333333334,9.5,10.0,3,0.23570226039551584,2.0,5,20.274914089347078,True,True,0.4,0.3999999999999986,0.5,26.5625,rank,False
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,1,"[6.0, 6.0, 5.0]",17.0,5.666666666666667,5.0,6.0,3,0.4714045207910317,11.0,13,6.882591093117409,False,False,0.8461538461538461,-2.0,6.0,,rank,False
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,2,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,9.0,13,7.3643410852713185,True,True,0.6923076923076923,-0.8461538461538467,5.0,17.0,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,1,"[7.0, 6.0]",13.0,6.5,6.0,7.0,2,0.5,4.0,14,7.926829268292683,False,False,0.2857142857142857,1.2857142857142865,2.0,,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,14,7.553956834532374,False,False,0.35714285714285715,1.1428571428571423,1.0,13.0,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,3,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,3.0,12,8.949416342412452,False,False,0.25,1.5833333333333321,1.0,17.0,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,4,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,2.0,11,9.67741935483871,False,False,0.18181818181818182,1.4545454545454533,1.0,19.0,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,5,"[8.0, 9.0, 9.0, 9.0]",35.0,8.75,8.0,9.0,4,0.4330127018922193,2.0,10,11.182108626198083,False,False,0.2,3.6999999999999993,1.0,20.25,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,6,"[9.0, 9.0, 8.0, 9.0]",35.0,8.75,8.0,9.0,4,0.4330127018922193,6.0,10,10.294117647058822,False,False,0.6,1.0,4.0,23.2,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,7,"[11.0, 11.0, 10.0, 11.0]",43.0,10.75,10.0,11.0,4,0.4330127018922193,1.0,9,12.951807228915662,False,False,0.1111111111111111,6.111111111111114,0.0,25.166666666666668,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,8,"[9.5, 10.0, 9.5, 9.5]",38.5,9.625,9.5,10.0,4,0.21650635094610965,3.0,8,12.769485903814262,False,False,0.375,0.8125,1.0,27.714285714285715,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,9,"[10.0, 10.0, 10.0, 10.0]",40.0,10.0,10.0,10.0,4,0.0,4.0,7,14.814814814814813,False,False,0.5714285714285714,1.4285714285714306,2.0,29.0625,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,10,"[9.5, 10.0, 9.5]",29.0,9.666666666666666,9.5,10.0,3,0.23570226039551584,2.0,6,16.86046511627907,False,False,0.3333333333333333,0.33333333333333215,0.5,30.27777777777778,rank,False
Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,Florida,United States,24,34,2nd Place,2,11,"[10.0, 10.0, 10.0]",30.0,10.0,10.0,10.0,3,0.0,1.0,5,20.31609129238783,True,False,0.2,0.46676000000000073,0.0,30.15,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,1,"[5.0, 4.0]",9.0,4.5,4.0,5.0,2,0.5,13.0,14,5.487804878048781,False,False,0.9285714285714286,-2.7142857142857135,6.0,,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,2,"[6.0, 5.0, 5.0]",16.0,5.333333333333333,5.0,6.0,3,0.4714045207910317,13.0,14,5.755395683453238,False,False,0.9285714285714286,-3.8571428571428577,6.0,9.0,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,3,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,11.0,12,7.003891050583658,False,False,0.9166666666666666,-3.416666666666668,6.0,12.5,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,4,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,11.0,11,7.258064516129033,False,False,1.0,-4.545454545454547,7.0,14.333333333333334,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,5,"[6.0, 6.0, 6.0, 6.0]",24.0,6.0,6.0,6.0,4,0.0,10.0,10,7.667731629392971,False,False,1.0,-7.300000000000001,12.0,15.25,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,6,"[7.0, 6.0, 7.0, 7.0]",27.0,6.75,6.0,7.0,4,0.4330127018922193,10.0,10,7.941176470588235,False,False,1.0,-7.0,12.0,17.0,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,7,"[7.25, 7.25, 7.25, 7.25]",29.0,7.25,7.25,7.25,4,0.0,9.0,9,8.734939759036145,False,False,1.0,-7.888888888888886,14.0,18.666666666666668,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,8,"[8.0, 8.5, 9.5, 8.0]",34.0,8.5,8.0,9.5,4,0.6123724356957945,8.0,8,11.276948590381426,False,False,1.0,-3.6875,5.5,20.142857142857142,rank,False
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59,34,Eliminated Week 9,7,9,"[8.0, 7.0, 7.0, 7.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,7.0,7,10.74074074074074,True,True,1.0,-9.57142857142857,13.0,21.875,rank,False
Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,1,"[5.0, 5.0]",10.0,5.0,5.0,5.0,2,0.0,9.0,14,6.097560975609756,False,False,0.6428571428571429,-1.7142857142857135,5.0,,rank,False
Baron Davis,Britt Stewart,Athlete,California,United States,46,34,Eliminated Week 2,13,2,"[6.0, 6.0, 6.0]",18.0,6.0,6.0,6.0,3,0.0,11.0,14,6.474820143884892,True,True,0.7857142857142857,-1.8571428571428577,4.0,10.0,rank,False
Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,1,"[4.0, 5.0]",9.0,4.5,4.0,5.0,2,0.5,13.0,14,5.487804878048781,False,False,0.9285714285714286,-2.7142857142857135,6.0,,rank,False
Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,2,"[5.0, 5.0, 5.0]",15.0,5.0,5.0,5.0,3,0.0,14.0,14,5.39568345323741,True,True,1.0,-4.857142857142858,7.0,9.0,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,1,"[6.0, 6.0]",12.0,6.0,6.0,6.0,2,0.0,6.0,14,7.317073170731707,False,False,0.42857142857142855,0.2857142857142865,3.0,,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,2,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,10.0,14,6.83453237410072,False,False,0.7142857142857143,-0.8571428571428577,3.0,12.0,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,3,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,8.0,12,8.171206225680933,False,False,0.6666666666666666,-0.41666666666666785,3.0,15.5,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,4,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,9.0,11,8.46774193548387,False,False,0.8181818181818182,-1.5454545454545467,4.0,17.333333333333332,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,5,"[7.0, 7.0, 7.0, 8.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,8.0,10,9.26517571884984,False,False,0.8,-2.3000000000000007,7.0,18.25,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,6,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,3.0,10,10.588235294117647,False,False,0.3,2.0,3.0,20.4,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,7,"[8.5, 8.5, 8.5, 9.5]",35.0,8.75,8.5,9.5,4,0.4330127018922193,6.0,9,10.542168674698797,False,False,0.6666666666666666,-1.8888888888888857,8.0,23.0,rank,False
Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,8,"[9.5, 9.0, 9.5, 9.0]",37.0,9.25,9.0,9.5,4,0.25,7.0,8,12.271973466003317,True,True,0.875,-0.6875,2.5,24.714285714285715,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,1,"[5.0, 5.0]",10.0,5.0,5.0,5.0,2,0.0,9.0,14,6.097560975609756,False,False,0.6428571428571429,-1.7142857142857135,5.0,,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,2,"[7.0, 6.0, 7.0]",20.0,6.666666666666667,6.0,7.0,3,0.4714045207910317,9.0,14,7.194244604316546,False,False,0.6428571428571429,0.14285714285714235,2.0,10.0,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,3,"[7.0, 8.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,3.0,12,8.949416342412452,False,False,0.25,1.5833333333333321,1.0,15.0,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,4,"[7.0, 8.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,5.0,11,9.274193548387096,False,False,0.45454545454545453,0.45454545454545325,2.0,17.666666666666668,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,5,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,1.0,10,11.501597444089457,False,False,0.1,4.699999999999999,0.0,19.0,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,6,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,7.0,10,9.411764705882353,False,False,0.7,-2.0,7.0,22.4,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,7,"[9.75, 9.75, 8.75, 9.75]",38.0,9.5,8.75,9.75,4,0.4330127018922193,4.0,9,11.44578313253012,False,False,0.4444444444444444,1.1111111111111143,5.0,24.0,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,8,"[9.0, 9.5, 10.0, 9.5]",38.0,9.5,9.0,10.0,4,0.3535533905932738,4.0,8,12.603648424543948,False,False,0.5,0.3125,1.5,26.0,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,9,"[10.5, 10.5, 10.5, 10.5]",42.0,10.5,10.5,10.5,4,0.0,1.0,7,15.555555555555555,False,False,0.14285714285714285,3.4285714285714306,0.0,27.5,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,10,"[9.0, 9.0, 9.5]",27.5,9.166666666666666,9.0,9.5,3,0.23570226039551584,6.0,6,15.988372093023257,False,False,1.0,-1.1666666666666679,2.0,29.11111111111111,rank,False
Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,California,United States,33,34,4th Place,4,11,"[9.6666, 9.6666, 10.0]",29.3332,9.777733333333334,9.6666,10.0,3,0.1571662672317296,4.0,5,19.864532303262358,True,True,0.8,-0.20003999999999778,0.6667999999999985,28.95,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,1,"[6.0, 6.0]",12.0,6.0,6.0,6.0,2,0.0,6.0,14,7.317073170731707,False,False,0.42857142857142855,0.2857142857142865,3.0,,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,14,7.553956834532374,False,False,0.35714285714285715,1.1428571428571423,1.0,12.0,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,3,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,8.0,12,8.171206225680933,False,False,0.6666666666666666,-0.41666666666666785,3.0,16.5,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,4,"[8.0, 8.0, 8.0]",24.0,8.0,8.0,8.0,3,0.0,2.0,11,9.67741935483871,False,False,0.18181818181818182,1.4545454545454533,1.0,18.0,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,5,"[8.0, 7.0, 7.0, 8.0]",30.0,7.5,7.0,8.0,4,0.5,6.0,10,9.584664536741213,False,False,0.6,-1.3000000000000007,6.0,19.5,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,6,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,3.0,10,10.588235294117647,False,False,0.3,2.0,3.0,21.6,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,7,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,8.0,9,9.63855421686747,False,False,0.8888888888888888,-4.888888888888886,11.0,24.0,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,8,"[9.0, 9.5, 10.0, 9.0]",37.5,9.375,9.0,10.0,4,0.414578098794425,6.0,8,12.437810945273633,False,False,0.75,-0.1875,2.0,25.142857142857142,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,9,"[9.0, 9.0, 9.0, 9.0]",36.0,9.0,9.0,9.0,4,0.0,6.0,7,13.333333333333334,False,False,0.8571428571428571,-2.5714285714285694,6.0,26.6875,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,10,"[9.5, 9.5, 9.5]",28.5,9.5,9.5,9.5,3,0.0,4.0,6,16.569767441860463,False,False,0.6666666666666666,-0.16666666666666785,1.0,27.72222222222222,rank,False
Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,Georgia,United States,55,34,5th Place,5,11,"[9.6666, 9.6666, 9.6666]",28.9998,9.6666,9.6666,9.6666,3,0.0,5.0,5,19.63875280869962,True,True,1.0,-0.5334399999999988,1.0001999999999995,27.8,rank,False
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,1,"[7.0, 7.0]",14.0,7.0,7.0,7.0,2,0.0,3.0,14,8.536585365853659,False,False,0.21428571428571427,2.2857142857142865,1.0,,rank,False
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,2,"[7.0, 7.0, 7.0]",21.0,7.0,7.0,7.0,3,0.0,5.0,14,7.553956834532374,False,False,0.35714285714285715,1.1428571428571423,1.0,14.0,rank,False
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,3,"[7.0, 8.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,5.0,12,8.560311284046692,False,False,0.4166666666666667,0.5833333333333321,2.0,17.5,rank,False
Hilaria Baldwin,Gleb Savchenko,Entrepreneur,New York,United States,41,34,Eliminated Week 4,11,4,"[8.0, 7.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,5.0,11,9.274193548387096,True,True,0.45454545454545453,0.45454545454545325,2.0,19.0,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,1,"[6.0, 6.0]",12.0,6.0,6.0,6.0,2,0.0,6.0,14,7.317073170731707,False,False,0.42857142857142855,0.2857142857142865,3.0,,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,2,"[8.0, 7.0, 7.0]",22.0,7.333333333333333,7.0,8.0,3,0.4714045207910317,1.0,14,7.913669064748201,False,False,0.07142857142857142,2.1428571428571423,0.0,12.0,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,3,"[7.0, 6.0, 6.0]",19.0,6.333333333333333,6.0,7.0,3,0.4714045207910317,10.0,12,7.392996108949417,False,False,0.8333333333333334,-2.416666666666668,5.0,17.0,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,4,"[7.0, 8.0, 8.0]",23.0,7.666666666666667,7.0,8.0,3,0.4714045207910317,5.0,11,9.274193548387096,False,False,0.45454545454545453,0.45454545454545325,2.0,17.666666666666668,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,5,"[8.0, 7.0, 7.0, 7.0]",29.0,7.25,7.0,8.0,4,0.4330127018922193,8.0,10,9.26517571884984,False,False,0.8,-2.3000000000000007,7.0,19.0,rank,False
Jen Affleck,Jan Ravnik,TV Personality,Utah,United States,26,34,Eliminated Week 7,9,6,"[8.0, 8.0, 8.0, 8.0]",32.0,8.0,8.0,8.0,4,0.0,7.0,10,9.411764705882353,False,False,0.7,-2.0,7.0,21.0,rank,False
