season,week,celebrity_name,judge_total,judge_rank,judge_share,air_date,air_date_source,pageviews
30,3,JoJo Siwa,24.0,1.0,0.08053691275167785,,,
30,3,Kenya Moore,21.0,7.0,0.07046979865771812,,,
30,3,Martin Kove,0.0,15.0,0.0,,,
30,3,Matt James,20.0,10.0,0.06711409395973154,,,
30,3,Melanie C,22.0,5.0,0.0738255033557047,,,
30,3,Melora Hardin,23.0,4.0,0.07718120805369127,,,
30,3,"Mike ""The Miz"" Mizanin",22.0,5.0,0.0738255033557047,,,
30,3,Olivia Jade,24.0,1.0,0.08053691275167785,,,
30,3,Suni Lee,21.0,7.0,0.07046979865771812,,,
30,4,Amanda Kloots,34.0,4.0,0.0815347721822542,,,
30,4,Brian Austin Green,26.0,13.0,0.06235011990407674,,,
30,4,Christine Chiu,0.0,14.0,0.0,,,
30,4,Cody Rigsby,29.0,11.0,0.06954436450839328,,,
30,4,Iman Shumpert,31.5,9.0,0.07553956834532374,,,
30,4,Jimmie Allen,32.5,7.0,0.07793764988009592,,,
30,4,JoJo Siwa,35.0,2.0,0.08393285371702638,,,
30,4,Kenya Moore,29.5,10.0,0.07074340527577938,,,
30,4,Martin Kove,0.0,14.0,0.0,,,
30,4,Matt James,28.5,12.0,0.0683453237410072,,,
30,4,Melanie C,33.0,6.0,0.07913669064748201,,,
30,4,Melora Hardin,36.5,1.0,0.08752997601918465,,,
30,4,"Mike ""The Miz"" Mizanin",32.5,7.0,0.07793764988009592,,,
30,4,Olivia Jade,35.0,2.0,0.08393285371702638,,,
30,4,Suni Lee,34.0,4.0,0.0815347721822542,,,
30,5,Amanda Kloots,39.0,2.0,0.1012987012987013,,,
30,5,Brian Austin Green,0.0,12.0,0.0,,,
30,5,Christine Chiu,0.0,12.0,0.0,,,
30,5,Cody Rigsby,32.0,9.0,0.08311688311688312,,,
30,5,Iman Shumpert,28.0,11.0,0.07272727272727272,,,
30,5,Jimmie Allen,34.0,8.0,0.08831168831168831,,,
30,5,JoJo Siwa,40.0,1.0,0.1038961038961039,,,
30,5,Kenya Moore,36.0,3.0,0.09350649350649351,,,
30,5,Martin Kove,0.0,12.0,0.0,,,
30,5,Matt James,0.0,12.0,0.0,,,
30,5,Melanie C,36.0,3.0,0.09350649350649351,,,
30,5,Melora Hardin,36.0,3.0,0.09350649350649351,,,
30,5,"Mike ""The Miz"" Mizanin",32.0,9.0,0.08311688311688312,,,
30,5,Olivia Jade,36.0,3.0,0.09350649350649351,,,
30,5,Suni Lee,36.0,3.0,0.09350649350649351,,,
30,6,Amanda Kloots,38.0,3.0,0.1043956043956044,,,
30,6,Brian Austin Green,0.0,11.0,0.0,,,
30,6,Christine Chiu,0.0,11.0,0.0,,,
30,6,Cody Rigsby,36.0,5.0,0.0989010989010989,,,
30,6,Iman Shumpert,40.0,1.0,0.10989010989010989,,,
30,6,Jimmie Allen,38.0,3.0,0.1043956043956044,,,
30,6,JoJo Siwa,40.0,1.0,0.10989010989010989,,,
30,6,Kenya Moore,32.0,10.0,0.08791208791208792,,,
30,6,Martin Kove,0.0,11.0,0.0,,,
30,6,Matt James,0.0,11.0,0.0,,,
30,6,Melanie C,0.0,11.0,0.0,,,
30,6,Melora Hardin,34.0,8.0,0.09340659340659341,,,
30,6,"Mike ""The Miz"" Mizanin",34.0,8.0,0.09340659340659341,,,
30,6,Olivia Jade,36.0,5.0,0.0989010989010989,,,
30,6,Suni Lee,36.0,5.0,0.0989010989010989,,,
30,7,Amanda Kloots,34.0,6.0,0.10397553516819572,,,
30,7,Brian Austin Green,0.0,10.0,0.0,,,
30,7,Christine Chiu,0.0,10.0,0.0,,,
30,7,Cody Rigsby,36.0,5.0,0.11009174311926606,,,
30,7,Iman Shumpert,34.0,6.0,0.10397553516819572,,,
30,7,Jimmie Allen,38.0,3.0,0.1162079510703364,,,
30,7,JoJo Siwa,39.0,2.0,0.11926605504587157,,,
30,7,Kenya Moore,0.0,10.0,0.0,,,
30,7,Martin Kove,0.0,10.0,0.0,,,
30,7,Matt James,0.0,10.0,0.0,,,
30,7,Melanie C,0.0,10.0,0.0,,,
30,7,Melora Hardin,38.0,3.0,0.1162079510703364,,,
30,7,"Mike ""The Miz"" Mizanin",32.0,9.0,0.09785932721712538,,,
30,7,Olivia Jade,42.0,1.0,0.12844036697247707,,,
30,7,Suni Lee,34.0,6.0,0.10397553516819572,,,
30,8,Amanda Kloots,42.0,1.0,0.13636363636363635,,,
30,8,Brian Austin Green,0.0,9.0,0.0,,,
30,8,Christine Chiu,0.0,9.0,0.0,,,
30,8,Cody Rigsby,38.0,5.0,0.12337662337662338,,,
30,8,Iman Shumpert,35.0,7.0,0.11363636363636363,,,
30,8,Jimmie Allen,32.0,8.0,0.1038961038961039,,,
30,8,JoJo Siwa,41.0,4.0,0.1331168831168831,,,
30,8,Kenya Moore,0.0,9.0,0.0,,,
30,8,Martin Kove,0.0,9.0,0.0,,,
30,8,Matt James,0.0,9.0,0.0,,,
30,8,Melanie C,0.0,9.0,0.0,,,
30,8,Melora Hardin,42.0,1.0,0.13636363636363635,,,
30,8,"Mike ""The Miz"" Mizanin",0.0,9.0,0.0,,,
30,8,Olivia Jade,36.0,6.0,0.11688311688311688,,,
30,8,Suni Lee,42.0,1.0,0.13636363636363635,,,
30,9,Amanda Kloots,39.5,2.0,0.1747787610619469,,,
30,9,Brian Austin Green,0.0,7.0,0.0,,,
30,9,Christine Chiu,0.0,7.0,0.0,,,
30,9,Cody Rigsby,35.5,6.0,0.1570796460176991,,,
30,9,Iman Shumpert,37.5,3.0,0.16592920353982302,,,
30,9,Jimmie Allen,0.0,7.0,0.0,,,
30,9,JoJo Siwa,40.0,1.0,0.17699115044247787,,,
30,9,Kenya Moore,0.0,7.0,0.0,,,
30,9,Martin Kove,0.0,7.0,0.0,,,
30,9,Matt James,0.0,7.0,0.0,,,
30,9,Melanie C,0.0,7.0,0.0,,,
30,9,Melora Hardin,36.0,5.0,0.1592920353982301,,,
30,9,"Mike ""The Miz"" Mizanin",0.0,7.0,0.0,,,
30,9,Olivia Jade,0.0,7.0,0.0,,,
30,9,Suni Lee,37.5,3.0,0.16592920353982302,,,
30,10,Amanda Kloots,39.0,3.0,0.2484076433121019,,,
30,10,Brian Austin Green,0.0,5.0,0.0,,,
30,10,Christine Chiu,0.0,5.0,0.0,,,
30,10,Cody Rigsby,38.0,4.0,0.24203821656050956,,,
30,10,Iman Shumpert,40.0,1.0,0.25477707006369427,,,
30,10,Jimmie Allen,0.0,5.0,0.0,,,
30,10,JoJo Siwa,40.0,1.0,0.25477707006369427,,,
30,10,Kenya Moore,0.0,5.0,0.0,,,
30,10,Martin Kove,0.0,5.0,0.0,,,
30,10,Matt James,0.0,5.0,0.0,,,
30,10,Melanie C,0.0,5.0,0.0,,,
30,10,Melora Hardin,0.0,5.0,0.0,,,
30,10,"Mike ""The Miz"" Mizanin",0.0,5.0,0.0,,,
30,10,Olivia Jade,0.0,5.0,0.0,,,
30,10,Suni Lee,0.0,5.0,0.0,,,
30,11,Amanda Kloots,,,,,,
30,11,Brian Austin Green,,,,,,
30,11,Christine Chiu,,,,,,
30,11,Cody Rigsby,,,,,,
30,11,Iman Shumpert,,,,,,
30,11,Jimmie Allen,,,,,,
30,11,JoJo Siwa,,,,,,
30,11,Kenya Moore,,,,,,
30,11,Martin Kove,,,,,,
30,11,Matt James,,,,,,
30,11,Melanie C,,,,,,
30,11,Melora Hardin,,,,,,
30,11,"Mike ""The Miz"" Mizanin",,,,,,
30,11,Olivia Jade,,,,,,
30,11,Suni Lee,,,,,,
31,1,Charli D'Amelio,32.0,1.0,0.08376963350785341,,,
31,1,Cheryl Ladd,21.0,10.0,0.0549738219895288,,,
31,1,Daniel Durant,27.0,6.0,0.07068062827225131,,,
31,1,Gabby Windey,28.0,3.0,0.07329842931937172,,,
31,1,Heidi D'Amelio,24.0,8.0,0.06282722513089005,,,
31,1,Jason Lewis,18.0,15.0,0.04712041884816754,,,
31,1,Jessie James Decker,20.0,12.0,0.05235602094240838,,,
31,1,Jordin Sparks,26.0,7.0,0.06806282722513089,,,
31,1,Joseph Baena,23.0,9.0,0.060209424083769635,,,
31,1,Sam Champion,20.0,12.0,0.05235602094240838,,,
31,1,Selma Blair,28.0,3.0,0.07329842931937172,,,
31,1,Shangela,28.0,3.0,0.07329842931937172,,,
31,1,Teresa Giudice,20.0,12.0,0.05235602094240838,,,
31,1,Trevor Donovan,21.0,10.0,0.0549738219895288,,,
31,1,Vinny Guadagnino,17.0,16.0,0.04450261780104712,,,
31,1,Wayne Brady,29.0,2.0,0.07591623036649214,,,
31,2,Charli D'Amelio,32.0,1.0,0.07766990291262135,,,
31,2,Cheryl Ladd,21.0,15.0,0.050970873786407765,,,
31,2,Daniel Durant,29.0,5.0,0.0703883495145631,,,
31,2,Gabby Windey,32.0,1.0,0.07766990291262135,,,
31,2,Heidi D'Amelio,28.0,6.0,0.06796116504854369,,,
31,2,Jason Lewis,0.0,16.0,0.0,,,
31,2,Jessie James Decker,25.0,12.0,0.06067961165048544,,,
31,2,Jordin Sparks,27.0,9.0,0.06553398058252427,,,
31,2,Joseph Baena,24.0,13.0,0.05825242718446602,,,
31,2,Sam Champion,26.0,11.0,0.06310679611650485,,,
31,2,Selma Blair,28.0,6.0,0.06796116504854369,,,
31,2,Shangela,28.0,6.0,0.06796116504854369,,,
31,2,Teresa Giudice,23.0,14.0,0.055825242718446605,,,
31,2,Trevor Donovan,30.0,4.0,0.07281553398058252,,,
31,2,Vinny Guadagnino,27.0,9.0,0.06553398058252427,,,
31,2,Wayne Brady,32.0,1.0,0.07766990291262135,,,
31,3,Charli D'Amelio,33.0,1.0,0.08188585607940446,,,
31,3,Cheryl Ladd,24.0,13.0,0.05955334987593052,,,
31,3,Daniel Durant,31.0,5.0,0.07692307692307693,,,
31,3,Gabby Windey,33.0,1.0,0.08188585607940446,,,
31,3,Heidi D'Amelio,32.0,4.0,0.0794044665012407,,,
31,3,Jason Lewis,0.0,15.0,0.0,,,
31,3,Jessie James Decker,26.0,11.0,0.06451612903225806,,,
31,3,Jordin Sparks,29.0,7.0,0.07196029776674938,,,
31,3,Joseph Baena,29.0,7.0,0.07196029776674938,,,
31,3,Sam Champion,25.0,12.0,0.062034739454094295,,,
31,3,Selma Blair,28.0,9.0,0.06947890818858561,,,
31,3,Shangela,30.0,6.0,0.07444168734491315,,,
31,3,Teresa Giudice,0.0,15.0,0.0,,,
31,3,Trevor Donovan,27.0,10.0,0.06699751861042183,,,
31,3,Vinny Guadagnino,23.0,14.0,0.05707196029776675,,,
31,3,Wayne Brady,33.0,1.0,0.08188585607940446,,,
31,4,Charli D'Amelio,36.0,1.0,0.08780487804878048,,,
31,4,Cheryl Ladd,0.0,14.0,0.0,,,
31,4,Daniel Durant,29.0,9.0,0.07073170731707316,,,
31,4,Gabby Windey,36.0,1.0,0.08780487804878048,,,
31,4,Heidi D'Amelio,34.0,4.0,0.08292682926829269,,,
31,4,Jason Lewis,0.0,14.0,0.0,,,
31,4,Jessie James Decker,31.0,8.0,0.07560975609756097,,,
31,4,Jordin Sparks,34.0,4.0,0.08292682926829269,,,
31,4,Joseph Baena,28.0,11.0,0.06829268292682927,,,
31,4,Sam Champion,25.0,13.0,0.06097560975609756,,,
31,4,Selma Blair,32.0,6.0,0.07804878048780488,,,
31,4,Shangela,32.0,6.0,0.07804878048780488,,,
31,4,Teresa Giudice,0.0,14.0,0.0,,,
31,4,Trevor Donovan,28.0,11.0,0.06829268292682927,,,
31,4,Vinny Guadagnino,29.0,9.0,0.07073170731707316,,,
31,4,Wayne Brady,36.0,1.0,0.08780487804878048,,,
31,5,Charli D'Amelio,42.0,1.0,0.09364548494983277,,,
31,5,Cheryl Ladd,0.0,13.0,0.0,,,
31,5,Daniel Durant,33.5,11.0,0.07469342251950947,,,
31,5,Gabby Windey,41.0,2.0,0.09141583054626533,,,
31,5,Heidi D'Amelio,39.0,5.0,0.08695652173913043,,,
31,5,Jason Lewis,0.0,13.0,0.0,,,
31,5,Jessie James Decker,36.0,7.0,0.0802675585284281,,,
31,5,Jordin Sparks,35.5,9.0,0.07915273132664437,,,
31,5,Joseph Baena,35.0,10.0,0.07803790412486064,,,
31,5,Sam Champion,0.0,13.0,0.0,,,
31,5,Selma Blair,40.0,4.0,0.08918617614269789,,,
31,5,Shangela,38.5,6.0,0.0858416945373467,,,
31,5,Teresa Giudice,0.0,13.0,0.0,,,
31,5,Trevor Donovan,36.0,7.0,0.0802675585284281,,,
31,5,Vinny Guadagnino,31.0,12.0,0.06911928651059086,,,
31,5,Wayne Brady,41.0,2.0,0.09141583054626533,,,
31,6,Charli D'Amelio,40.0,1.0,0.11594202898550725,,,
31,6,Cheryl Ladd,0.0,11.0,0.0,,,
31,6,Daniel Durant,34.0,5.0,0.09855072463768116,,,
31,6,Gabby Windey,37.0,2.0,0.1072463768115942,,,
31,6,Heidi D'Amelio,36.0,3.0,0.10434782608695652,,,
31,6,Jason Lewis,0.0,11.0,0.0,,,
31,6,Jessie James Decker,32.0,9.0,0.0927536231884058,,,
31,6,Jordin Sparks,34.0,5.0,0.09855072463768116,,,
31,6,Joseph Baena,0.0,11.0,0.0,,,
31,6,Sam Champion,0.0,11.0,0.0,,,
31,6,Selma Blair,0.0,11.0,0.0,,,
31,6,Shangela,36.0,3.0,0.10434782608695652,,,
31,6,Teresa Giudice,0.0,11.0,0.0,,,
31,6,Trevor Donovan,34.0,5.0,0.09855072463768116,,,
31,6,Vinny Guadagnino,28.0,10.0,0.08115942028985507,,,
31,6,Wayne Brady,34.0,5.0,0.09855072463768116,,,
31,7,Charli D'Amelio,39.0,1.0,0.11981566820276497,,,
31,7,Cheryl Ladd,0.0,10.0,0.0,,,
31,7,Daniel Durant,36.5,4.0,0.11213517665130568,,,
31,7,Gabby Windey,35.5,6.0,0.10906298003072197,,,
31,7,Heidi D'Amelio,35.0,7.0,0.10752688172043011,,,
31,7,Jason Lewis,0.0,10.0,0.0,,,
31,7,Jessie James Decker,0.0,10.0,0.0,,,
31,7,Jordin Sparks,34.5,8.0,0.10599078341013825,,,
31,7,Joseph Baena,0.0,10.0,0.0,,,
31,7,Sam Champion,0.0,10.0,0.0,,,
31,7,Selma Blair,0.0,10.0,0.0,,,
31,7,Shangela,36.5,4.0,0.11213517665130568,,,
31,7,Teresa Giudice,0.0,10.0,0.0,,,
31,7,Trevor Donovan,39.0,1.0,0.11981566820276497,,,
31,7,Vinny Guadagnino,31.5,9.0,0.0967741935483871,,,
31,7,Wayne Brady,38.0,3.0,0.11674347158218126,,,
31,8,Charli D'Amelio,45.0,1.0,0.14331210191082802,,,
31,8,Cheryl Ladd,0.0,9.0,0.0,,,
31,8,Daniel Durant,39.0,5.0,0.12420382165605096,,,
31,8,Gabby Windey,40.0,4.0,0.12738853503184713,,,
31,8,Heidi D'Amelio,35.0,7.0,0.11146496815286625,,,
31,8,Jason Lewis,0.0,9.0,0.0,,,
31,8,Jessie James Decker,0.0,9.0,0.0,,,
31,8,Jordin Sparks,0.0,9.0,0.0,,,
31,8,Joseph Baena,0.0,9.0,0.0,,,
31,8,Sam Champion,0.0,9.0,0.0,,,
31,8,Selma Blair,0.0,9.0,0.0,,,
31,8,Shangela,42.0,3.0,0.1337579617834395,,,
31,8,Teresa Giudice,0.0,9.0,0.0,,,
31,8,Trevor Donovan,39.0,5.0,0.12420382165605096,,,
31,8,Vinny Guadagnino,29.0,8.0,0.09235668789808917,,,
31,8,Wayne Brady,45.0,1.0,0.14331210191082802,,,
31,9,Charli D'Amelio,40.0,1.0,0.18181818181818182,,,
31,9,Cheryl Ladd,0.0,7.0,0.0,,,
31,9,Daniel Durant,34.5,5.0,0.15681818181818183,,,
31,9,Gabby Windey,40.0,1.0,0.18181818181818182,,,
31,9,Heidi D'Amelio,0.0,7.0,0.0,,,
31,9,Jason Lewis,0.0,7.0,0.0,,,
31,9,Jessie James Decker,0.0,7.0,0.0,,,
31,9,Jordin Sparks,0.0,7.0,0.0,,,
31,9,Joseph Baena,0.0,7.0,0.0,,,
31,9,Sam Champion,0.0,7.0,0.0,,,
31,9,Selma Blair,0.0,7.0,0.0,,,
31,9,Shangela,36.5,3.0,0.16590909090909092,,,
31,9,Teresa Giudice,0.0,7.0,0.0,,,
31,9,Trevor Donovan,32.5,6.0,0.14772727272727273,,,
31,9,Vinny Guadagnino,0.0,7.0,0.0,,,
31,9,Wayne Brady,36.5,3.0,0.16590909090909092,,,
31,10,Charli D'Amelio,40.0,1.0,0.2564102564102564,,,
31,10,Cheryl Ladd,0.0,5.0,0.0,,,
31,10,Daniel Durant,0.0,5.0,0.0,,,
31,10,Gabby Windey,40.0,1.0,0.2564102564102564,,,
31,10,Heidi D'Amelio,0.0,5.0,0.0,,,
31,10,Jason Lewis,0.0,5.0,0.0,,,
31,10,Jessie James Decker,0.0,5.0,0.0,,,
31,10,Jordin Sparks,0.0,5.0,0.0,,,
31,10,Joseph Baena,0.0,5.0,0.0,,,
31,10,Sam Champion,0.0,5.0,0.0,,,
31,10,Selma Blair,0.0,5.0,0.0,,,
31,10,Shangela,38.0,3.0,0.24358974358974358,,,
31,10,Teresa Giudice,0.0,5.0,0.0,,,
31,10,Trevor Donovan,0.0,5.0,0.0,,,
31,10,Vinny Guadagnino,0.0,5.0,0.0,,,
31,10,Wayne Brady,38.0,3.0,0.24358974358974358,,,
31,11,Charli D'Amelio,,,,,,
31,11,Cheryl Ladd,,,,,,
31,11,Daniel Durant,,,,,,
31,11,Gabby Windey,,,,,,
31,11,Heidi D'Amelio,,,,,,
31,11,Jason Lewis,,,,,,
31,11,Jessie James Decker,,,,,,
31,11,Jordin Sparks,,,,,,
31,11,Joseph Baena,,,,,,
31,11,Sam Champion,,,,,,
31,11,Selma Blair,,,,,,
31,11,Shangela,,,,,,
31,11,Teresa Giudice,,,,,,
31,11,Trevor Donovan,,,,,,
31,11,Vinny Guadagnino,,,,,,
31,11,Wayne Brady,,,,,,
32,1,Adrian Peterson,18.0,5.0,0.07792207792207792,,,
32,1,Alyson Hannigan,13.0,11.0,0.05627705627705628,,,
32,1,Ariana Madix,21.0,2.0,0.09090909090909091,,,
32,1,Barry Williams,16.0,8.0,0.06926406926406926,,,
32,1,Charity Lawson,22.0,1.0,0.09523809523809523,,,
32,1,Harry Jowsey,12.0,12.0,0.05194805194805195,,,
32,1,Jamie Lynn Spears,15.0,9.0,0.06493506493506493,,,
32,1,Jason Mraz,21.0,2.0,0.09090909090909091,,,
32,1,Lele Pons,19.0,4.0,0.08225108225108226,,,
32,1,Matt Walsh,12.0,12.0,0.05194805194805195,,,
32,1,Mauricio Umansky,15.0,9.0,0.06493506493506493,,,
32,1,Mira Sorvino,17.0,7.0,0.0735930735930736,,,
32,1,Tyson Beckford,12.0,12.0,0.05194805194805195,,,
32,1,Xochitl Gomez,18.0,5.0,0.07792207792207792,,,
32,2,Adrian Peterson,15.0,10.0,0.06302521008403361,,,
32,2,Alyson Hannigan,19.0,6.0,0.07983193277310924,,,
32,2,Ariana Madix,20.0,5.0,0.08403361344537816,,,
32,2,Barry Williams,15.0,10.0,0.06302521008403361,,,
32,2,Charity Lawson,21.0,3.0,0.08823529411764706,,,
32,2,Harry Jowsey,15.0,10.0,0.06302521008403361,,,
32,2,Jamie Lynn Spears,16.0,9.0,0.06722689075630252,,,
32,2,Jason Mraz,24.0,1.0,0.10084033613445378,,,
32,2,Lele Pons,21.0,3.0,0.08823529411764706,,,
32,2,Matt Walsh,0.0,14.0,0.0,,,
32,2,Mauricio Umansky,12.0,13.0,0.05042016806722689,,,
32,2,Mira Sorvino,18.0,7.0,0.07563025210084033,,,
32,2,Tyson Beckford,18.0,7.0,0.07563025210084033,,,
32,2,Xochitl Gomez,24.0,1.0,0.10084033613445378,,,
32,3,Adrian Peterson,22.0,11.0,0.06811145510835913,,,
32,3,Alyson Hannigan,24.0,8.0,0.07430340557275542,,,
32,3,Ariana Madix,34.0,1.0,0.10526315789473684,,,
32,3,Barry Williams,25.0,7.0,0.07739938080495357,,,
32,3,Charity Lawson,32.0,3.0,0.09907120743034056,,,
32,3,Harry Jowsey,24.0,8.0,0.07430340557275542,,,
32,3,Jamie Lynn Spears,0.0,13.0,0.0,,,
32,3,Jason Mraz,34.0,1.0,0.10526315789473684,,,
32,3,Lele Pons,27.0,5.0,0.08359133126934984,,,
32,3,Matt Walsh,0.0,13.0,0.0,,,
32,3,Mauricio Umansky,23.0,10.0,0.07120743034055728,,,
32,3,Mira Sorvino,26.0,6.0,0.0804953560371517,,,
32,3,Tyson Beckford,20.0,12.0,0.06191950464396285,,,
32,3,Xochitl Gomez,32.0,3.0,0.09907120743034056,,,
32,4,Adrian Peterson,21.0,6.0,0.0875,,,
32,4,Alyson Hannigan,18.0,10.0,0.075,,,
32,4,Ariana Madix,25.0,2.0,0.10416666666666667,,,
32,4,Barry Williams,18.0,10.0,0.075,,,
32,4,Charity Lawson,24.0,3.0,0.1,,,
32,4,Harry Jowsey,21.0,6.0,0.0875,,,
32,4,Jamie Lynn Spears,0.0,12.0,0.0,,,
32,4,Jason Mraz,24.0,3.0,0.1,,,
32,4,Lele Pons,22.0,5.0,0.09166666666666666,,,
32,4,Matt Walsh,0.0,12.0,0.0,,,
32,4,Mauricio Umansky,19.0,9.0,0.07916666666666666,,,
32,4,Mira Sorvino,21.0,6.0,0.0875,,,
32,4,Tyson Beckford,0.0,12.0,0.0,,,
32,4,Xochitl Gomez,27.0,1.0,0.1125,,,
32,5,Adrian Peterson,0.0,11.0,0.0,,,
32,5,Alyson Hannigan,21.0,9.0,0.0875,,,
32,5,Ariana Madix,24.0,4.0,0.1,,,
32,5,Barry Williams,24.0,4.0,0.1,,,
32,5,Charity Lawson,28.0,1.0,0.11666666666666667,,,
32,5,Harry Jowsey,18.0,10.0,0.075,,,
32,5,Jamie Lynn Spears,0.0,11.0,0.0,,,
32,5,Jason Mraz,27.0,3.0,0.1125,,,
32,5,Lele Pons,24.0,4.0,0.1,,,
32,5,Matt Walsh,0.0,11.0,0.0,,,
32,5,Mauricio Umansky,24.0,4.0,0.1,,,
32,5,Mira Sorvino,22.0,8.0,0.09166666666666666,,,
32,5,Tyson Beckford,0.0,11.0,0.0,,,
32,5,Xochitl Gomez,28.0,1.0,0.11666666666666667,,,
32,6,Adrian Peterson,0.0,10.0,0.0,,,
32,6,Alyson Hannigan,31.0,8.0,0.09627329192546584,,,
32,6,Ariana Madix,41.0,2.0,0.12732919254658384,,,
32,6,Barry Williams,32.0,7.0,0.09937888198757763,,,
32,6,Charity Lawson,38.0,4.0,0.11801242236024845,,,
32,6,Harry Jowsey,29.0,9.0,0.09006211180124224,,,
32,6,Jamie Lynn Spears,0.0,10.0,0.0,,,
32,6,Jason Mraz,39.0,3.0,0.12111801242236025,,,
32,6,Lele Pons,37.0,5.0,0.11490683229813664,,,
32,6,Matt Walsh,0.0,10.0,0.0,,,
32,6,Mauricio Umansky,33.0,6.0,0.10248447204968944,,,
32,6,Mira Sorvino,0.0,10.0,0.0,,,
32,6,Tyson Beckford,0.0,10.0,0.0,,,
32,6,Xochitl Gomez,42.0,1.0,0.13043478260869565,,,
32,7,Adrian Peterson,0.0,9.0,0.0,,,
32,7,Alyson Hannigan,35.0,6.0,0.12411347517730496,,,
32,7,Ariana Madix,37.0,1.0,0.13120567375886524,,,
32,7,Barry Williams,32.5,7.0,0.11524822695035461,,,
32,7,Charity Lawson,36.0,4.0,0.1276595744680851,,,
32,7,Harry Jowsey,32.0,8.0,0.11347517730496454,,,
32,7,Jamie Lynn Spears,0.0,9.0,0.0,,,
32,7,Jason Mraz,36.0,4.0,0.1276595744680851,,,
32,7,Lele Pons,36.5,3.0,0.12943262411347517,,,
32,7,Matt Walsh,0.0,9.0,0.0,,,
32,7,Mauricio Umansky,0.0,9.0,0.0,,,
32,7,Mira Sorvino,0.0,9.0,0.0,,,
32,7,Tyson Beckford,0.0,9.0,0.0,,,
32,7,Xochitl Gomez,37.0,1.0,0.13120567375886524,,,
32,8,Adrian Peterson,0.0,8.0,0.0,,,
32,8,Alyson Hannigan,36.0,4.0,0.1422924901185771,,,
32,8,Ariana Madix,42.0,1.0,0.16600790513833993,,,
32,8,Barry Williams,35.0,5.0,0.1383399209486166,,,
32,8,Charity Lawson,39.0,3.0,0.1541501976284585,,,
32,8,Harry Jowsey,28.0,7.0,0.11067193675889328,,,
32,8,Jamie Lynn Spears,0.0,8.0,0.0,,,
32,8,Jason Mraz,33.0,6.0,0.13043478260869565,,,
32,8,Lele Pons,0.0,8.0,0.0,,,
32,8,Matt Walsh,0.0,8.0,0.0,,,
32,8,Mauricio Umansky,0.0,8.0,0.0,,,
32,8,Mira Sorvino,0.0,8.0,0.0,,,
32,8,Tyson Beckford,0.0,8.0,0.0,,,
32,8,Xochitl Gomez,40.0,2.0,0.15810276679841898,,,
32,9,Adrian Peterson,0.0,7.0,0.0,,,
32,9,Alyson Hannigan,32.0,5.0,0.14479638009049775,,,
32,9,Ariana Madix,37.0,4.0,0.167420814479638,,,
32,9,Barry Williams,0.0,7.0,0.0,,,
32,9,Charity Lawson,38.0,3.0,0.17194570135746606,,,
32,9,Harry Jowsey,30.0,6.0,0.13574660633484162,,,
32,9,Jamie Lynn Spears,0.0,7.0,0.0,,,
32,9,Jason Mraz,43.0,1.0,0.19457013574660634,,,
32,9,Lele Pons,0.0,7.0,0.0,,,
32,9,Matt Walsh,0.0,7.0,0.0,,,
32,9,Mauricio Umansky,0.0,7.0,0.0,,,
32,9,Mira Sorvino,0.0,7.0,0.0,,,
32,9,Tyson Beckford,0.0,7.0,0.0,,,
32,9,Xochitl Gomez,41.0,2.0,0.18552036199095023,,,
32,10,Adrian Peterson,0.0,6.0,0.0,,,
32,10,Alyson Hannigan,25.5,5.0,0.17894736842105263,,,
32,10,Ariana Madix,29.0,3.0,0.20350877192982456,,,
32,10,Barry Williams,0.0,6.0,0.0,,,
32,10,Charity Lawson,29.5,2.0,0.20701754385964913,,,
32,10,Harry Jowsey,0.0,6.0,0.0,,,
32,10,Jamie Lynn Spears,0.0,6.0,0.0,,,
32,10,Jason Mraz,28.5,4.0,0.2,,,
32,10,Lele Pons,0.0,6.0,0.0,,,
32,10,Matt Walsh,0.0,6.0,0.0,,,
32,10,Mauricio Umansky,0.0,6.0,0.0,,,
32,10,Mira Sorvino,0.0,6.0,0.0,,,
32,10,Tyson Beckford,0.0,6.0,0.0,,,
32,10,Xochitl Gomez,30.0,1.0,0.21052631578947367,,,
32,11,Adrian Peterson,0.0,6.0,0.0,,,
32,11,Alyson Hannigan,26.5,5.0,0.18213058419243985,,,
32,11,Ariana Madix,29.5,3.0,0.2027491408934708,,,
32,11,Barry Williams,0.0,6.0,0.0,,,
32,11,Charity Lawson,29.5,3.0,0.2027491408934708,,,
32,11,Harry Jowsey,0.0,6.0,0.0,,,
32,11,Jamie Lynn Spears,0.0,6.0,0.0,,,
32,11,Jason Mraz,30.0,1.0,0.20618556701030927,,,
32,11,Lele Pons,0.0,6.0,0.0,,,
32,11,Matt Walsh,0.0,6.0,0.0,,,
32,11,Mauricio Umansky,0.0,6.0,0.0,,,
32,11,Mira Sorvino,0.0,6.0,0.0,,,
32,11,Tyson Beckford,0.0,6.0,0.0,,,
32,11,Xochitl Gomez,30.0,1.0,0.20618556701030927,,,
33,1,Anna Delvey,18.0,8.0,0.0728744939271255,,,
33,1,Brooks Nader,18.0,8.0,0.0728744939271255,,,
33,1,Chandler Kinney,23.0,1.0,0.0931174089068826,,,
33,1,Danny Amendola,20.0,5.0,0.08097165991902834,,,
33,1,Dwight Howard ,22.0,2.0,0.08906882591093117,,,
33,1,Eric Roberts,15.0,13.0,0.06072874493927125,,,
33,1,Ilona Maher,18.0,8.0,0.0728744939271255,,,
