celebrity_name,total_score,is_eliminated,vote_mean,vote_std,vote_ci_lower,vote_ci_upper,certainty,season,week
Ariana Madix,37.0,False,0.13114892229603553,0.0002936591331519191,0.13063443589696666,0.13177775739883507,0.9977608726933412,32,7
Barry Williams,32.5,False,0.1154493302807848,0.0002966188815824876,0.11485696578789847,0.1159566993706652,0.9974307440254432,32,7
Charity Lawson,36.0,False,0.12756004426788578,0.0003124218561254028,0.12700489478008828,0.12815804435069253,0.9975507859226727,32,7
Harry Jowsey,32.0,False,0.113831207820751,0.00030365222286744527,0.11318129997238123,0.11437148413361016,0.9973324343237612,32,7
Jason Mraz,36.0,False,0.12750700098849152,0.0003053036397924081,0.12690776259562453,0.12806520965499088,0.9976055931248828,32,7
Lele Pons,36.5,True,0.1293574865145753,0.0003320459209800766,0.12875099919030317,0.13001117696977196,0.9974331140011548,32,7
Xochitl Gomez,37.0,False,0.13121412346931835,0.00033801948851344926,0.1305845882096274,0.1318614049811913,0.9974239092593375,32,7
Alyson Hannigan,36.0,False,0.14129661642863667,0.000737969424577032,0.13987352580392587,0.1428225483760119,0.9947771613841174,32,8
Ariana Madix,42.0,False,0.16655188630304354,0.0009357890092437799,0.16479415917153206,0.1683034478511721,0.9943813965124292,32,8
Barry Williams,35.0,True,0.13741956126203142,0.0008284864296890712,0.13595588322053745,0.1392222416254695,0.9939711171969956,32,8
Charity Lawson,39.0,False,0.15363125199047054,0.0009387138856688343,0.1517654101324838,0.1552969443860733,0.9938898246710437,32,8
Harry Jowsey,28.0,False,0.1132209392879071,0.00074034673154351,0.11201618592527018,0.11463430436186585,0.9934610440771835,32,8
Jason Mraz,33.0,False,0.12997506938747352,0.0007015077350058453,0.12858917410570128,0.1313353141893756,0.9946027516021972,32,8
Xochitl Gomez,40.0,False,0.15790467534043728,0.0008658871444432489,0.15603968432373247,0.15959429495609134,0.9945163932443645,32,8
Alyson Hannigan,32.0,False,0.1451084879810701,0.0007731952815134375,0.14347236892732532,0.14638497970404535,0.9946716054155681,32,9
Ariana Madix,37.0,False,0.1661533063832018,0.0009617102144129473,0.16457987327644288,0.16799841724238504,0.994211910461806,32,9
Charity Lawson,38.0,False,0.1706493220056747,0.0010111040526318204,0.16886350507919198,0.17261874203437957,0.9940749600364764,32,9
Harry Jowsey,30.0,True,0.13751619203213664,0.0008286938226168119,0.13609206688492048,0.13923368194280217,0.9939738454768792,32,9
Jason Mraz,43.0,False,0.19543005720401413,0.0012177347362167335,0.1933342582362718,0.19782963629177674,0.9937689485760857,32,9
Xochitl Gomez,41.0,False,0.18514263439390258,0.0009528708903714393,0.18326527121255887,0.18660653044184297,0.9948533146161022,32,9
Alyson Hannigan,25.5,False,0.17977334444045037,0.00045074936563763493,0.17878307593999188,0.18080065903518966,0.9974926796459141,32,10
Ariana Madix,29.0,False,0.2032014499228634,0.00044307014384183785,0.2024211156184257,0.20417712822112763,0.9978195522521615,32,10
Charity Lawson,29.5,False,0.2069136515839234,0.00042761980575494845,0.2060620532397749,0.2077349655136572,0.9979333417467551,32,10
Jason Mraz,28.5,False,0.19964260230888053,0.0004682350916851811,0.19859392948822002,0.20040767374499147,0.9976546333985331,32,10
Xochitl Gomez,30.0,False,0.21046895174388225,0.0005110998564329367,0.20934116205257786,0.2113683972389944,0.997571613997228,32,10
Alyson Hannigan,26.5,True,0.1826921200553885,0.00039081874310333865,0.18193423353016924,0.18337235226119952,0.9978607794195784,32,11
Ariana Madix,29.5,False,0.2025257042845173,0.0003871142343290155,0.20166041386524525,0.20317626008290596,0.9980885673959431,32,11
Charity Lawson,29.5,True,0.20256867265502929,0.0004334759401051386,0.201741721910132,0.20343004683149035,0.9978601037642018,32,11
Jason Mraz,30.0,False,0.20614030987132204,0.00041720330185261517,0.20538543221423886,0.20681590548785717,0.9979761197501205,32,11
Xochitl Gomez,30.0,False,0.2060731931337428,0.0003958854097069635,0.20527366308873493,0.2067835345959063,0.9980789087426328,32,11
Anna Delvey,18.0,False,0.07244193377083724,0.00040506231010846276,0.0717914708633092,0.07331077559850133,0.9944084553100164,33,1
Brooks Nader,18.0,False,0.07251032919217308,0.0004174867529602009,0.07162021082303346,0.0731075618976234,0.9942423823252307,33,1
Chandler Kinney,23.0,False,0.09441024080735287,0.0004360495267846055,0.09349026796777163,0.09516945740999343,0.9953813323315807,33,1
Danny Amendola,20.0,False,0.08052201016388062,0.0004156086712834843,0.07970740161027726,0.08124081040461262,0.9948385705915982,33,1
Dwight Howard ,22.0,False,0.08943342712711674,0.0004408865136410341,0.08859986979811336,0.09015323943062895,0.995070226784283,33,1
Eric Roberts,15.0,False,0.06184332005744741,0.0003584653684704106,0.0612497072500055,0.06260323840587417,0.994203652583053,33,1
Ilona Maher,18.0,False,0.0724282939196028,0.0003830804490649419,0.07172311485900672,0.07312399535544505,0.9947109005564846,33,1
Jenn Tran,19.0,False,0.07636352710619881,0.0003932167335980433,0.07570084257944407,0.07707516590515982,0.9948507258831668,33,1
Joey Graziadei,21.0,False,0.08484973069879041,0.00052640340079928,0.08387083633496335,0.08592677605049803,0.9937960510131969,33,1
Phaedra Parks,19.0,False,0.07637193434061698,0.00038799029318346476,0.07553009778382727,0.07700295636240757,0.9949197267748511,33,1
Reginald VelJohnson,16.0,False,0.06522662015634234,0.00035170692100293865,0.06467282263030309,0.06596310130413745,0.9946079235723094,33,1
Stephen Nedoroscik,21.0,False,0.08483064819630208,0.0005105477742865058,0.08392858840205633,0.08575897129475889,0.9939815646214907,33,1
Tori Spelling,17.0,False,0.06876798446333852,0.00044558608962834813,0.06805040456683092,0.0697465780333063,0.9935204427888111,33,1
Anna Delvey,17.0,True,0.06605452700382165,0.00039473879023371386,0.06527157017449774,0.0668804518058899,0.9940240463729174,33,2
Brooks Nader,20.0,False,0.07683098923432881,0.000462400195364715,0.07606017378706112,0.0777156810782692,0.9939815925842835,33,2
Chandler Kinney,24.0,False,0.09399473933031965,0.0006200883569378423,0.09282017846704067,0.09526085131545611,0.9934029461504361,33,2
Danny Amendola,21.0,False,0.08088819754237245,0.0004922221724440324,0.079871155596692,0.08164995341932388,0.9939147837706955,33,2
Dwight Howard ,22.0,False,0.08504669258671349,0.0005482356033375957,0.08390654865325083,0.08621145225171127,0.9935537104775872,33,2
Eric Roberts,15.0,False,0.059670705083816014,0.0003716987212470288,0.05901576189628682,0.06029159699056696,0.9937708341015089,33,2
Ilona Maher,21.0,False,0.0809007758926905,0.0004754940922648025,0.08012402477896896,0.08190629393463296,0.9941225026952089,33,2
Jenn Tran,19.0,False,0.07308219404324279,0.0005243667081894836,0.07214206541325936,0.07405539577341504,0.992824973099751,33,2
Joey Graziadei,22.0,False,0.08497297011457004,0.0005167614146871705,0.08387386857112754,0.08599322945637476,0.9939185200424274,33,2
Phaedra Parks,21.0,False,0.08076027399217071,0.0005203273863401399,0.07963247154436937,0.08181039127705653,0.9935571369360314,33,2
Reginald VelJohnson,15.0,False,0.05974827853736817,0.00039713474735554664,0.05897535300260454,0.0604553644477937,0.9933532018481978,33,2
Stephen Nedoroscik,22.0,False,0.08499060332537739,0.0005076346408410733,0.08410324716267087,0.08583908096352183,0.9940271674634706,33,2
Tori Spelling,19.0,True,0.07305905331320842,0.00048667446761510504,0.07215064837966813,0.0739739006084007,0.9933386151949067,33,2
Brooks Nader,30.5,False,0.09510451216461177,0.0006904707870362427,0.09381154323659723,0.0963682888483762,0.9927398735210256,33,3
Chandler Kinney,34.5,False,0.10911177416115021,0.0007492953810580274,0.10779515574654433,0.11058551245286405,0.9931327724544982,33,3
Danny Amendola,30.0,False,0.09346376798337634,0.0006368998722712625,0.0922507118144077,0.09473628745430997,0.9931855960227867,33,3
Dwight Howard ,26.0,False,0.08129792148215798,0.0005190810743069972,0.08046586300463636,0.08218189374207792,0.9936150757012783,33,3
Eric Roberts,23.0,True,0.07346150684844122,0.0005522050692201804,0.07247281559467905,0.074520420031091,0.992483069121364,33,3
Ilona Maher,28.0,False,0.08726656044253205,0.00062330428026595,0.08600486091467462,0.08845586545250333,0.9928574670858442,33,3
Jenn Tran,31.0,False,0.09671269870630167,0.0006680920617245418,0.09552454005273728,0.09782137806534714,0.9930919923581761,33,3
Joey Graziadei,35.0,False,0.1111378303092717,0.0007157837731434301,0.10977478746278838,0.11230717190474673,0.9935594948079195,33,3
Phaedra Parks,28.0,False,0.08721989536033359,0.0005602926246672473,0.0860078307606958,0.08818857208518922,0.9935760915287447,33,3
Reginald VelJohnson,21.0,True,0.06837579337113002,0.0004322351200387096,0.0675493344378746,0.06932182911884546,0.993678535944839,33,3
Stephen Nedoroscik,31.0,False,0.0968477391706934,0.0006490287369497636,0.09553861352796007,0.09806084499418002,0.9932984626950779,33,3
Brooks Nader,32.0,True,0.10864762804865988,0.0003303762501956213,0.1080626496665492,0.10923383194022557,0.9969591950038003,33,4
Chandler Kinney,32.0,False,0.10861642649966434,0.00034125955289248956,0.10805801470562217,0.10925820741494342,0.9968581220733354,33,4
Danny Amendola,36.0,False,0.12279261610172577,0.0003760030845980635,0.12204641111553054,0.12342693082126706,0.9969379015079656,33,4
Dwight Howard ,29.0,False,0.09911934191414701,0.0003101291476107519,0.09849766099855807,0.09967233164095633,0.9968711540893868,33,4
Ilona Maher,32.0,False,0.1086313722596846,0.0003544491103335359,0.1078251652789102,0.10924822208200409,0.9967371386095886,33,4
Jenn Tran,32.0,False,0.1086551754431086,0.0003172163735241129,0.10804664717811803,0.10934780451790119,0.9970805221911384,33,4
Joey Graziadei,36.0,False,0.12284766395570478,0.0003542496457006186,0.12223155934579115,0.12357243968143487,0.9971163501665905,33,4
Phaedra Parks,32.0,False,0.10862668284507791,0.00035845484044465747,0.10805541294487905,0.10937378456011113,0.9967001216362661,33,4
Stephen Nedoroscik,33.0,False,0.1120630929322271,0.00029189178855760383,0.11155966541927206,0.11260148838774961,0.9973952906267353,33,4
Chandler Kinney,27.0,False,0.133854720549824,0.0002616882144322015,0.1334114052928655,0.13445209195821903,0.9980449832971352,33,5
Danny Amendola,25.5,False,0.1261522343011341,0.00025230364599573455,0.12570761668489758,0.12668484712605405,0.9980000065207448,33,5
Dwight Howard ,24.0,False,0.11885041525321206,0.00022482959844697756,0.11832930137675232,0.11924450597757193,0.9981082977458011,33,5
Ilona Maher,26.0,False,0.12864045970409582,0.000264550002368064,0.12819816349558014,0.12910218563803041,0.9979434930271814,33,5
Jenn Tran,25.5,False,0.1261107834829071,0.00023579444561316342,0.1256614176295491,0.12646735959548594,0.9981302594504528,33,5
Joey Graziadei,26.0,False,0.12867278284657657,0.0002474355100902935,0.12817156450720904,0.12915603321411284,0.9980770174965026,33,5
Phaedra Parks,24.0,True,0.1188822678864434,0.00022820199400729665,0.11844359799332439,0.11928553310601808,0.9980804370738849,33,5
Stephen Nedoroscik,24.0,False,0.11883633597580691,0.0002639042291482994,0.1183444112268901,0.11943042445589905,0.9977792631607051,33,5
Chandler Kinney,32.0,False,0.15532528277705426,0.0006499202871408584,0.15405111241058905,0.15661782938604682,0.9958157469568317,33,6
Danny Amendola,28.0,False,0.1354361477661571,0.0005518286217866602,0.1343731572043915,0.13634701580425754,0.9959255440228598,33,6
Dwight Howard ,31.0,False,0.15010279735667334,0.0005917147179770757,0.14893685811670457,0.15128130283845678,0.9960579367713511,33,6
Ilona Maher,24.0,False,0.11829084726739375,0.0005627425272869057,0.11719203616014791,0.11948391967110433,0.9952427213069592,33,6
Jenn Tran,31.0,True,0.15005239112234484,0.0005832553197623152,0.1488552801257405,0.15107055692298205,0.9961129888341016,33,6
Joey Graziadei,32.0,False,0.1553001950924504,0.0006288399053626469,0.1543079489541106,0.15668972065558312,0.9959508105898496,33,6
Stephen Nedoroscik,28.0,False,0.1354923386179263,0.0006476419474985323,0.13425844793300298,0.13668579549574084,0.9952200843670961,33,6
Chandler Kinney,30.0,False,0.18845924579854023,0.0006197818911388033,0.18743254163367776,0.18974615971169306,0.9967113213866867,33,7
Danny Amendola,25.5,False,0.1591574768175322,0.00044467875360430304,0.1583652220353228,0.16005643330331262,0.997206045468325,33,7
Dwight Howard ,24.0,True,0.1504367078969215,0.000418217784184989,0.14968322547261484,0.15113931569707353,0.9972199751640966,33,7
Ilona Maher,26.0,False,0.1620645977219461,0.0005978273794881475,0.16077754024963636,0.16303620146068995,0.9963111784566681,33,7
Joey Graziadei,27.5,False,0.1715031163505519,0.000588417595485085,0.17040813273385244,0.17267422069648972,0.9965690559564973,33,7
Stephen Nedoroscik,27.0,False,0.1683788554145082,0.0005126176394049109,0.1674559395107953,0.16939057997450144,0.9969555699963456,33,7
Chandler Kinney,29.0,False,0.20716586083102173,0.0003221302222999781,0.20656673011647708,0.20773847827617775,0.9984450612615042,33,8
Danny Amendola,27.0,False,0.19282342789287185,0.0002868799314508012,0.1923168072092664,0.19336588805579707,0.9985122143373045,33,8
Ilona Maher,28.5,False,0.20347331604004926,0.0003409573076508976,0.20288329947687297,0.20406873314633417,0.9983243143902771,33,8
Joey Graziadei,29.0,False,0.20708748966085708,0.0003153223681464643,0.20648631787344846,0.20767731867893482,0.9984773470929468,33,8
Stephen Nedoroscik,26.5,False,0.18944990557520008,0.00028363135231597556,0.18895195811181076,0.19007044730230332,0.9985028688641737,33,8
Chandler Kinney,30.0,False,0.20625376937595494,0.00022924050034658875,0.20576047329186492,0.20668892833939903,0.9988885512199841,33,9
Danny Amendola,28.0,True,0.19252970899699903,0.00023165891131260555,0.1920857518365709,0.19302044589671322,0.9987967627826404,33,9
Ilona Maher,28.5,False,0.19585575032633268,0.00021416399948853275,0.19540845481955105,0.19624266791143208,0.9989065217685379,33,9
Joey Graziadei,29.5,False,0.20267839647696498,0.00024189234700739508,0.20220729412515795,0.2031208190103217,0.9988065213105488,33,9
Stephen Nedoroscik,29.5,True,0.2026823748237483,0.00020695965298901005,0.20232157579180562,0.20300895546143627,0.9989788966447182,33,9
Alix Earle,13.0,False,0.07859830519331018,0.0006944972118360224,0.07725603089414687,0.07997177603051495,0.9911639670839222,34,1
Andy Richter,9.0,False,0.05582044576794115,0.0004100612246054106,0.05515892398590378,0.05656719298783244,0.99265392422142,34,1
Baron Davis,10.0,False,0.06086466481674675,0.0004836245328926344,0.05997848048121294,0.06179253174338432,0.9920541001195234,34,1
Corey Feldman,9.0,False,0.055766820015396894,0.0004986784072498544,0.05482265878041377,0.056697209395194716,0.9910577937362723,34,1
Danielle Fishel,12.0,False,0.07213343671462122,0.0005708153650802185,0.07079247367095955,0.07306306746994377,0.9920866744871936,34,1
Dylan Efron,10.0,False,0.06078594544943134,0.0004630089111713208,0.05991047540146903,0.06161450371434723,0.9923829610981949,34,1
Elaine Hendrix,12.0,False,0.0720641441526607,0.0006363738176020103,0.07098455192905807,0.07326066496224366,0.9911693419094256,34,1
Hilaria Baldwin,14.0,False,0.0855821439873966,0.0006924757294091214,0.08437813786595316,0.08705991685821668,0.9919086424206538,34,1
Jen Affleck,12.0,False,0.07207015025667345,0.0005758298094498619,0.07106120051791932,0.07320083481612438,0.9920101483429814,34,1
Jordan Chiles,10.0,False,0.0608220533646214,0.0004828011308491924,0.060052280990582706,0.06179231353439614,0.9920620711708819,34,1
Lauren Jauregui,13.0,False,0.0785067865026535,0.0006376457871388189,0.07729792286424594,0.0796215933274086,0.991877825911047,34,1
Robert Irwin,15.0,False,0.09313226894174223,0.0007494362186195906,0.09193151504835674,0.09463092589426625,0.9919529908684133,34,1
Scott Hoying,10.0,False,0.06070782834352161,0.00048820164333634325,0.05974864779290659,0.06162244809574784,0.9919581764550397,34,1
Whitney Leavitt,15.0,False,0.09314500649328297,0.0008379192029248702,0.09158214970152466,0.09476211702288673,0.991004142524964,34,1
Alix Earle,21.0,False,0.07522560907902302,0.00041879594338705924,0.07450747261083415,0.07605343522220585,0.994432800897004,34,2
Andy Richter,16.0,False,0.05847880062299002,0.0003253142562994169,0.057939169448988824,0.05915701832295034,0.9944370566284917,34,2
Baron Davis,18.0,True,0.06463742950368481,0.0003667429474970907,0.06396459607808926,0.06525182797942453,0.9943261520404956,34,2
Corey Feldman,15.0,True,0.05567782733117713,0.00027885182336481046,0.05528701091825756,0.05616268943315393,0.9949916899288083,34,2
Danielle Fishel,19.0,False,0.06793802404516147,0.00036356099602450644,0.06718809964588199,0.06863202709510056,0.9946486374731354,34,2
Dylan Efron,20.0,False,0.07153316807701218,0.00036218475664585815,0.070869036559109,0.07226601568061097,0.9949368276789317,34,2
Elaine Hendrix,21.0,False,0.07517430197485245,0.00040465888011615494,0.07443379011496434,0.07594028680907988,0.994617058363222,34,2
Hilaria Baldwin,21.0,False,0.07527345809619859,0.000393059697665544,0.07448953817724728,0.07593927369824517,0.9947782431203942,34,2
